Actual,Predicted
85.0,88.91007
85.0,88.829346
86.0,88.7519
87.0,88.66983
87.0,88.58711
90.0,88.50721
90.0,88.43061
90.0,88.34942
91.0,88.26755
92.0,88.188576
92.0,88.1128
89.0,88.03249
92.0,87.95156
92.0,87.87347
92.0,87.798546
93.0,87.71916
93.0,87.63915
92.0,87.56194
91.0,87.48796
91.0,87.40951
91.0,87.33044
92.0,87.25419
91.0,87.18108
89.0,87.10356
89.0,87.0255
84.0,86.95017
82.0,86.87798
80.0,86.80146
80.0,86.724396
80.0,86.65016
78.0,86.57939
78.0,86.503525
77.0,86.429596
77.0,86.36104
77.0,86.29072
73.0,86.21616
74.0,86.14107
74.0,86.06868
73.0,85.99933
73.0,85.9258
73.0,85.85174
73.0,85.78036
70.0,85.712
70.0,85.639465
73.0,85.56649
68.0,85.496124
68.0,85.42875
67.0,85.35729
69.0,85.285355
69.0,85.21603
69.0,85.14966
70.0,85.07926
70.0,85.00839
69.0,84.94012
70.0,84.87475
72.0,84.80542
77.0,84.73564
80.0,84.6684
82.0,84.60406
84.0,84.535805
84.0,84.467094
83.0,84.40096
85.0,84.33762
85.0,84.27045
85.0,84.20287
85.0,84.13788
84.0,84.07587
84.0,84.0091
84.0,83.9448
85.0,83.883286
84.0,83.818016
85.0,83.75234
86.0,83.68915
86.0,83.62866
88.0,83.56448
89.0,83.49995
89.0,83.4378
90.0,83.37839
91.0,83.31532
91.0,83.25188
91.0,83.19084
91.0,83.13233
91.0,83.070145
92.0,83.00848
92.0,82.94646
92.0,82.88686
91.0,82.83002
91.0,82.76883
91.0,82.70995
91.0,82.65356
91.0,82.59359
91.0,82.53413
92.0,82.47434
92.0,82.41681
92.0,82.36184
91.0,82.30351
90.0,82.24483
90.0,82.1884
88.0,82.13443
83.0,82.0772
83.0,82.01964
76.0,81.96438
72.0,81.9117
72.0,81.854965
72.0,81.800415
70.0,81.74829
70.0,81.69296
68.0,81.63733
66.0,81.58386
66.0,81.53276
64.0,81.478546
64.0,81.42403
64.0,81.371605
58.99999999999999,81.32153
54.0,81.268486
54.0,81.21534
52.0,81.163704
50.0,81.116165
50.0,81.06756
47.00000000000001,81.01519
46.0,80.96495
46.0,80.91709
44.0,80.86555
45.0,80.815994
45.0,80.7687
43.0,80.71848
43.0,80.66802
39.0,80.61952
38.0,80.57322
37.0,80.52408
37.0,80.47467
38.0,80.42721
36.0,80.3819
36.0,80.3338
36.0,80.28545
36.0,80.23902
36.0,80.19471
37.0,80.147644
36.0,80.10036
36.0,80.054955
37.0,80.0116
35.0,79.96559
39.0,79.919334
42.0,79.87491
46.0,79.83251
46.0,79.78753
44.0,79.74231
44.0,79.69888
44.0,79.65745
46.0,79.61352
48.99999999999999,79.56955
48.99999999999999,79.52686
48.00000000000001,79.48761
50.0,79.447495
50.0,79.40428
54.0,79.3628
55.0,79.3232
55.0,79.28119
56.0,79.23897
56.0,79.198425
56.0,79.15976
62.0,79.11873
63.0,79.077484
63.0,79.0379
67.0,79.00014
67.0,78.96005
67.0,78.91978
69.0,78.881134
69.0,78.84428
69.0,78.80514
71.0,78.765816
69.0,78.72807
69.0,78.6921
71.0,78.65391
71.0,78.615524
71.0,78.57869
72.0,78.54363
74.0,78.506546
75.0,78.468864
75.0,78.43403
78.0,78.40239
78.0,78.36559
79.0,78.330284
79.0,78.296646
81.0,78.26092
81.0,78.22503
84.0,78.19059
84.0,78.15778
87.0,78.12295
88.0,78.087944
88.0,78.054375
89.0,78.02237
89.0,77.988396
89.0,77.95427
87.0,77.92155
84.0,77.89037
84.0,77.85743
87.0,77.82395
86.0,77.792984
86.0,77.76478
88.0,77.73248
88.0,77.70004
87.0,77.668915
92.0,77.639275
92.0,77.60781
88.0,77.57619
91.0,77.54587
92.0,77.51699
92.0,77.486336
91.0,77.45553
94.00000000000001,77.425995
94.00000000000001,77.39786
91.0,77.36799
91.0,77.33799
93.0,77.30922
93.0,77.281815
94.00000000000001,77.25274
94.00000000000001,77.223526
96.99999999999999,77.19551
96.99999999999999,77.16883
96.99999999999999,77.14051
96.00000000000001,77.11206
95.00000000000001,77.084785
95.00000000000001,77.058815
96.99999999999999,77.03125
92.0,77.003555
92.0,76.977
95.00000000000001,76.95174
91.0,76.9249
91.0,76.897934
